bases_id,title,public_url,description,keywords,author,og_title,og_type,og_url,og_image,og_site_name,og_description
933,フルーツバスケット,https://fruba.jp/,全世界コミックス発行累計3000万部！世界中の人々のこころをつかんだ、「フルーツバスケット」が全編アニメ化決定！テレビ東京・テレビ大阪ほかにて2019年4月5日（金）から放送開始。原作：高屋奈月、監督：井端義秀、シリーズ構成：岸本 卓、キャラクターデザイン：進藤 優、アニメーション制作：トムス・エンタテインメント、キャスト：石見舞菜香、島﨑信長、内田雄馬、中村悠一ほか,"フルーツバスケット,フルバ,アニメ,高屋奈月,石見舞菜香,島﨑信長,内田雄馬,中村悠一",,TVアニメ「フルーツバスケット」公式サイト,website,https://fruba.jp,https://fruba.jp/assets/siteinfo/og_image.jpg?1905,TVアニメ「フルーツバスケット」公式サイト,全世界コミックス発行累計3000万部！世界中の人々のこころをつかんだ、「フルーツバスケット」が全編アニメ化決定！テレビ東京・テレビ大阪ほかにて2019年4月5日（金）から放送開始。原作：高屋奈月、監督：井端義秀、シリーズ構成：岸本 卓、キャラクターデザイン：進藤 優、アニメーション制作：トムス・エンタテインメント、キャスト：石見舞菜香、島﨑信長、内田雄馬、中村悠一ほか
934,川柳少女,http://senryu-girl-official.com/,週刊少年マガジン連載の、五七五の１７音で紡がれる日常「川柳少女」TVアニメ化決定！,川柳少女、川柳、マガジン、少年マガジン、週刊少年マガジン、せんりゅう、雪白七々子、七々子、ななこ、575、五七五、775、花澤香菜、花澤、香菜、はなざわ、はなざわかな、五十嵐正邦、CONNECT、コネクト、神保昌登、橋本真希、講談社、毒島エイジ、エイジ、毒島、ぶすじま,,TVアニメ「川柳少女」公式サイト,website,http://senryu-girl-official.com/,/images/fb_image.png,TVアニメ「川柳少女」公式サイト,週刊少年マガジン連載の、五七五の１７音で紡がれる日常「川柳少女」TVアニメ化決定！
935,みだらな青ちゃんは勉強ができない,http://aochan-anime.com/,「少年マガジンエッジ」にて好評連載中！カワハラ恋による妄想ラブコメディ『みだらな青ちゃんは勉強ができない』TVアニメ化決定！,"淫らな青ちゃんは勉強ができない,みだらな青ちゃんは勉強ができない,みだらな青ちゃん,青ちゃん,あおちゃん,少年マガジンエッジ,マガジンエッジ,マガジン,堀江青,堀江,青,カワハラ恋,井上圭介,横手美智子,大島美和,SILVER LINK,シルバーリンク,シルリン,講談社,木嶋拓海,木嶋,リア充,勉強",,TVアニメ「みだらな青ちゃんは勉強ができない」公式サイト,website,http://aochan-anime.com/,/images/fb_image.png,TVアニメ「みだらな青ちゃんは勉強ができない」公式サイト,「少年マガジンエッジ」にて好評連載中！カワハラ恋による妄想ラブコメディ『みだらな青ちゃんは勉強ができない』TVアニメ化決定！
936,ひとりぼっちの○○生活,http://hitoribocchi.jp/,「コミック電撃だいおうじ」にて大好評連載中の『ひとりぼっちの○○生活』がアニメ化！ぼっち少女による“脱”ぼっちコメディー。2019年4月、TVアニメ放送開始！,,,,,,,,
937,MIX,https://www.ytv.co.jp/mix/,ＭＩＸ（ミックス）,"読売テレビ, ytv, ＭＩＸ（ミックス）",,ＭＩＸ（ミックス）｜読売テレビ,website,https://www.ytv.co.jp/mix/,https://www.ytv.co.jp/mix/SNS.jpg,ＭＩＸ（ミックス）｜読売テレビ,ＭＩＸ（ミックス） 2019年4月6日毎週土曜 夕方5時30分スタート！
938,超可動ガール1/6,http://choukadou-anime.com/,「月刊アクション」にて2016年まで連載されていたÖYSTERによる超身長差ラブコメ『超可動ガール1/6』が2019年4月にTVアニメ化決定！,"月刊アクション,ÖYSTER,ノーナ,超可動,春人,フィギュア,ベルノア",,TVアニメ『超可動ガール1/6』公式サイト,website,http://choukadou-anime.com/,http://choukadou-anime.com/wp/wp-content/themes/choukadou/img/ogp.png,TVアニメ『超可動ガール1/6』公式サイト,「月刊アクション」にて2016年まで連載されていたÖYSTERによる超身長差ラブコメ『超可動ガール1/6』が2019年4月にTVアニメ化決定！
939,女子かう生,http://joshikau-anime.com/,WEBコミックアクションにて連載中のひと言もしゃべらないJKコメディ「女子かう生」がTVアニメ化決定！2019年4月より放送開始！,"女子かう生,WEBコミックアクション,若井ケン,富戸もも子,立花理香,渋沢しぶみ,嶺内ともみ,古井まゆみ,久保ユリカ",,TVアニメ『女子かう生』公式サイト,website,http://joshikau-anime.com,http://joshikau-anime.com/wp/wp-content/themes/joshikau/img/ogp.jpg,TVアニメ『女子かう生』公式サイト,WEBコミックアクションにて連載中のひと言もしゃべらないJKコメディ「女子かう生」がTVアニメ化決定！2019年4月より放送開始！
940,ノブナガ先生の幼な妻,http://nobutsuma-anime.com/,「月刊アクション」にて好評連載中、紺野あずれによる戦国系ラブコメ『ノブナガ先生の幼な妻』、2019年4月アニメ化決定！,"月刊アクション,紺野あずれ,ノブナガ先生,ノブナガ,戦国,帰蝶,吉乃,上原あかり,酒井広大,小澤亜李",,TVアニメ『ノブナガ先生の幼な妻』公式サイト,website,http://nobutsuma-anime.com,http://nobutsuma-anime.com/wp/wp-content/themes/nobutsuma/img/ogp.jpg,TVアニメ『ノブナガ先生の幼な妻』公式サイト,「月刊アクション」にて好評連載中、紺野あずれによる戦国系ラブコメ『ノブナガ先生の幼な妻』、2019年4月アニメ化決定！
941,鬼滅の刃,https://kimetsu.com/anime/,「己を滅して 鬼を斬れ──」週刊少年ジャンプ連載の大人気漫画「鬼滅の刃」2019年4月6日より放送開始！,"吾峠呼世晴,鬼滅の刃,TVアニメ,集英社,少年ジャンプ,きめつのやいば",Aniplex Inc.,TVアニメ「鬼滅の刃」公式サイト,website,https://kimetsu.com/anime/,https://kimetsu.com/anime/assets/ogp.png,,「己を滅して 鬼を斬れ──」週刊少年ジャンプ連載の大人気漫画「鬼滅の刃」2019年4月6日より放送開始！
942,続・終物語＆「〈物語〉シリーズ」セレクション,https://www.monogatari-series.com/zokuowarimonogatari/,「続・終物語」5月18日(土)24:00より全6話放送！僕達と、育ち続ける物語。,"西尾維新,新房昭之,渡辺明夫,終物語,物語シリーズ,アニプレックス,講談社,阿良々木暦,神谷浩史",,「続・終物語」公式サイト,website,https://www.monogatari-series.com/zokuowarimonogatari/,https://www.monogatari-series.com/zokuowarimonogatari/og1904.png,「続・終物語」公式サイト,「続・終物語」5月18日(土)24:00より全6話放送！僕達と、育ち続ける物語。
943,ぼくたちは勉強ができない,https://boku-ben.com/,TVアニメ「ぼくたちは勉強ができない」2019年4月6日(土)24:30より放送開始！,"ぼくたちは勉強ができない, 筒井大志, ジャンプ, 週刊少年ジャンプ, ぼく勉, アニメ, 集英社, アニプレックス, ANIPLEX",,TVアニメ「ぼくたちは勉強ができない」公式サイト,website,https://boku-ben.com/,https://boku-ben.com/og.png,TVアニメ「ぼくたちは勉強ができない」公式サイト,TVアニメ「ぼくたちは勉強ができない」2019年4月6日(土)24:30より放送開始！
944,この音とまれ！,http://www.konooto-anime.jp/,TVアニメ『この音とまれ！』公式サイト。累計300万部突破の大注目コミックス「この音とまれ！」（集英社『ジャンプSQ.』連載中）が待望のTVアニメ化決定！,"この音とまれ,ジャンプSQ,箏,龍星群,久遠,さとわ,武蔵,久遠愛,TVアニメ化,大人気コミック",,TVアニメ『この音とまれ！』公式サイト,website,http://konooto-anime.jp/,http://konooto-anime.jp/img/common/ogp3.jpg,TVアニメ『この音とまれ！』公式サイト,TVアニメ『この音とまれ！』公式サイト。累計300万部突破の大注目コミックス「この音とまれ！」（集英社『ジャンプSQ.』連載中）が待望のTVアニメ化決定！
945,ゲゲゲの鬼太郎 地獄の四将編,http://www.toei-anim.co.jp/kitaro/,フジテレビほかにて毎週日曜あさ9時より放送中！！2018年は「ゲゲゲの鬼太郎」アニメ化50周年のアニバーサリーイヤー！鬼太郎役に沢城みゆき＆新たな目玉おやじ役に野沢雅子！,"ゲゲゲの鬼太郎,水木しげる,東映アニメーション,妖怪,妖怪ウォッチ,鬼太郎,ゲゲゲ,目玉親父,目玉おやじ,50周年,沢城みゆき,野沢雅子,古川登志夫,庄司宇芽香,藤井ゆきよ,田中真弓,島田敏,山口勝平",,新番組「ゲゲゲの鬼太郎」-東映アニメーション,website,http://www.toei-anim.co.jp/kitaro/,http://www.toei-anim.co.jp/kitaro/og4.png,新番組「ゲゲゲの鬼太郎」-東映アニメーション,フジテレビほかにて毎週日曜あさ9時より放送中！！2018年は「ゲゲゲの鬼太郎」アニメ化50周年のアニバーサリーイヤー！鬼太郎役に沢城みゆき＆新たな目玉おやじ役に野沢雅子！
946,キラッとプリ☆チャン シーズン2,https://www.tv-tokyo.co.jp/anime/prichan/,毎週日曜ごぜん10:00～テレビ東京系6局ネットにて好評放送中！BSテレ東 毎週火曜ゆうがた5時29分～好評放送中！　キラッとプリ☆チャンのテレビ東京アニメ公式サイトです。最新の情報やストーリー、キャラクターやスタッフなどの情報を掲載しています。,"キラッとプリ☆チャン,プリチャン,キラプリ,テレビ東京,あにてれ,アニメ,公式",,キラッとプリ☆チャン　テレビ東京アニメ公式,website,https://www.tv-tokyo.co.jp/anime/prichan/,https://www.tv-tokyo.co.jp/anime/prichan/images/facebook_icon.jpg,,
947,群青のマグメル,http://gunjyo-magumeru.com/,TVアニメ『群青のマグメル』の公式ホームページです。原作は「少年ジャンプ＋」（集英社）にて好評連載中！！,"群青のマグメル,ジャンプ,河西健吾,M・A・O,山村響,森川智之,第年秒,バトル,因又,拾因,ゼロ,ジャンプ＋,富樫義博,集英社",,TVアニメ「群青のマグメル」公式サイト,article,http://gunjyo-magumeru.com/,http://gunjyo-magumeru.com/images/sb_fbsum.jpg,,TVアニメ『群青のマグメル』の公式ホームページです。原作は「少年ジャンプ＋」（集英社）にて好評連載中！！
948,消滅都市,https://shoumetsutoshi-anime.com/,記憶は、生きつづける。TVアニメ「消滅都市」2019年4月放送開始。最新情報など公開しています。,"消滅都市,GREE,マッドハウス,杉田智和,花澤香菜,中村悠一",消滅都市製作委員会,TVアニメ「消滅都市」オフィシャルサイト,website,https://shoumetsutoshi-anime.com/,https://shoumetsutoshi-anime.com/img/ogp_2.jpg?2,TVアニメ「消滅都市」オフィシャルサイト,記憶は、生きつづける。TVアニメ「消滅都市」2019年4月放送開始。最新情報など公開しています。
